Num_Acc,road_type,road_surface,infrastructure,situation,speed_limit,road_profile,road_layout
202400024808,7,1,0,1,50,1,1
202400024809,4,1,0,4,50,1,1
202400024810,4,1,0,4,50,2,1
202400024811,4,1,0,1,50,1,1
202400024812,4,1,0,1,50,1,1
202400024813,6,1,0,1,30,1,1
202400024814,9,1,0,4,50,1,1
202400024815,4,1,0,1,50,2,2
202400024816,7,2,0,1,50,1,1
202400024817,4,1,0,1,-1,1,1
202400024818,4,1,0,1,30,1,1
202400024819,3,1,0,3,80,1,1
202400024820,4,1,0,1,70,1,1
202400024821,4,9,0,8,30,1,3
202400024822,4,1,0,1,70,1,1
202400024823,3,1,0,3,80,2,2
202400024824,4,1,0,1,30,1,1
202400024825,4,1,0,1,50,1,1
202400024826,4,1,9,5,20,1,1
202400024827,4,1,0,1,50,1,1
202400024828,4,1,0,1,30,1,1
202400024829,3,1,0,3,70,1,1
202400024830,4,1,0,1,70,1,1
202400024831,3,2,0,1,80,2,3
202400024832,4,1,0,1,30,1,1
202400024833,3,1,0,1,80,2,1
202400024834,4,1,0,1,30,1,1
202400024835,4,1,0,6,30,1,1
202400024836,1,1,1,1,70,1,1
202400024837,4,1,0,1,30,1,1
202400024838,1,1,0,1,70,1,1
202400024839,4,1,0,1,30,1,1
202400024840,1,1,0,1,90,1,1
202400024841,1,1,0,1,70,4,2
202400024842,4,1,0,1,30,1,1
202400024843,1,1,3,1,70,1,1
202400024844,4,1,0,1,30,1,1
202400024845,1,1,0,1,90,1,1
202400024846,4,1,0,1,50,1,1
202400024847,1,1,0,1,90,2,3
202400024848,4,1,8,1,30,1,1
202400024849,1,1,8,1,70,1,1
202400024850,4,1,0,1,30,1,1
202400024851,4,1,0,1,30,1,1
202400024852,7,1,0,1,70,1,3
202400024853,4,1,0,1,30,1,1
202400024854,1,1,3,1,70,2,1
202400024855,4,1,5,1,30,1,1
202400024856,1,1,0,1,90,1,1
202400024857,4,9,0,1,30,1,2
202400024858,4,1,0,1,30,1,1
202400024859,1,1,0,1,110,1,1
202400024860,1,1,0,1,110,1,1
202400024861,2,1,0,1,50,1,1
202400024862,3,1,0,4,30,1,1
202400024863,1,1,0,2,90,1,1
202400024864,3,1,0,1,50,1,1
202400024865,1,1,0,1,90,1,1
202400024866,6,1,0,1,30,1,1
202400024867,1,1,0,1,90,1,1
202400024868,4,1,0,1,-1,1,1
202400024869,1,1,0,1,90,1,1
202400024870,3,1,0,1,50,1,1
202400024871,2,1,0,1,110,1,1
202400024872,4,1,0,1,50,1,1
202400024873,1,1,0,1,110,1,1
202400024874,1,1,0,1,110,1,1
202400024875,3,1,0,1,30,1,1
202400024876,4,1,0,1,30,1,1
202400024877,2,1,0,1,90,1,1
202400024878,3,1,0,1,50,1,1
202400024879,3,1,0,1,80,1,1
202400024880,4,1,0,1,50,1,1
202400024881,4,1,0,1,-1,1,1
202400024882,4,1,0,8,30,1,1
202400024883,4,1,0,1,50,1,2
202400024884,3,1,0,1,50,1,1
202400024885,4,1,0,1,50,2,3
202400024886,3,1,0,1,50,1,1
202400024887,4,1,0,1,50,1,1
202400024888,3,1,0,1,50,1,1
202400024889,3,1,0,1,50,1,1
202400024890,3,1,0,1,30,1,1
202400024891,4,1,0,1,30,1,1
202400024892,4,1,0,1,50,1,1
202400024893,3,1,0,1,50,1,1
202400024894,3,1,0,1,50,4,1
202400024895,4,1,0,6,30,1,1
202400024896,3,1,0,1,50,1,1
202400024897,1,1,0,1,90,1,1
202400024898,4,1,0,1,50,3,2
202400024899,2,1,0,1,50,2,1
202400024900,3,1,0,1,80,1,1
202400024901,3,1,3,1,60,2,2
202400024902,3,1,0,1,90,1,2
202400024903,4,1,0,1,30,1,1
202400024904,3,1,0,1,50,1,1
202400024905,3,1,0,1,80,1,1
202400024906,3,1,0,1,50,1,1
202400024907,3,1,0,1,70,1,1
202400024908,1,1,0,1,130,1,1
202400024909,3,1,0,1,50,1,1
202400024910,4,1,0,1,50,1,1
202400024911,4,1,0,1,50,1,1
202400024912,3,1,0,1,50,1,1
202400024913,3,1,0,1,80,1,1
202400024914,4,1,0,1,50,1,2
202400024915,4,1,0,1,50,1,1
202400024916,3,1,0,8,80,1,1
202400024917,4,1,0,3,50,1,2
202400024918,4,1,0,1,30,1,1
202400024919,4,1,0,1,-1,1,3
202400024920,3,1,0,1,20,1,1
202400024921,4,1,0,1,50,1,1
202400024922,3,1,0,1,80,1,1
202400024923,3,1,0,1,30,1,1
202400024924,4,1,0,1,50,1,1
202400024925,4,1,0,6,50,1,1
202400024926,3,1,0,1,50,1,2
202400024927,4,1,0,1,80,1,1
202400024928,4,1,0,1,50,1,1
202400024929,3,1,0,1,50,1,1
202400024930,6,1,0,8,50,1,1
202400024931,4,1,0,1,50,1,1
202400024932,4,1,4,1,80,1,1
202400024933,2,1,3,1,70,1,1
202400024934,4,1,0,1,50,1,1
202400024935,4,1,0,1,50,1,1
202400024936,3,1,0,1,80,1,1
202400024937,4,2,0,1,50,1,1
202400024938,4,1,0,1,50,1,1
202400024939,3,1,0,1,80,1,3
202400024940,4,1,0,1,50,1,1
202400024941,3,1,0,8,70,1,1
202400024942,3,1,0,1,90,3,1
202400024943,4,1,0,4,50,1,1
202400024944,3,1,0,1,80,2,2
202400024945,4,1,0,1,30,2,1
202400024946,4,1,0,3,80,2,2
202400024947,3,1,0,1,50,1,1
202400024948,3,2,0,3,90,1,1
202400024949,4,1,5,1,50,1,1
202400024950,4,2,0,1,50,1,1
202400024951,3,9,0,3,80,1,3
202400024952,4,2,0,1,50,1,1
202400024953,4,1,0,1,50,1,1
202400024954,3,1,5,1,90,1,1
202400024955,3,1,0,3,80,2,1
202400024956,3,1,0,1,50,1,1
202400024957,3,1,5,1,50,1,2
202400024958,3,1,0,3,80,2,4
202400024959,3,1,0,1,50,1,1
202400024960,3,1,0,3,80,1,2
202400024961,4,1,0,1,30,1,1
202400024962,4,1,0,1,50,1,1
202400024963,3,1,0,1,50,1,1
202400024964,3,1,0,1,70,1,1
202400024965,4,1,0,1,30,1,1
202400024966,4,1,0,1,30,2,1
202400024967,3,1,0,1,70,1,1
202400024968,4,1,0,4,50,1,1
202400024969,4,1,0,1,50,1,1
202400024970,3,1,0,1,50,1,1
202400024971,4,1,0,1,50,1,1
202400024972,4,1,0,1,50,1,1
202400024973,4,1,0,1,50,1,2
202400024974,3,1,0,8,80,4,3
202400024975,4,2,0,1,50,1,1
202400024976,3,1,0,1,50,2,1
202400024977,3,1,0,3,90,1,1
202400024978,3,1,0,1,50,1,1
202400024979,4,1,0,1,50,1,1
202400024980,7,1,0,1,50,1,1
202400024981,3,1,0,1,50,1,1
202400024982,4,1,0,1,50,1,1
202400024983,4,1,5,1,30,1,3
202400024984,3,1,0,1,80,2,3
202400024985,4,1,0,1,50,1,1
202400024986,4,1,0,1,50,1,1
202400024987,4,1,0,8,30,1,3
202400024988,4,1,0,4,50,1,1
202400024989,4,2,0,1,50,2,2
202400024990,4,1,0,1,50,1,2
202400024991,3,1,0,1,90,2,3
202400024992,4,1,6,1,50,1,1
202400024993,3,1,5,3,80,1,2
202400024994,4,1,0,1,50,1,1
202400024995,4,1,0,1,50,1,1
202400024996,4,1,0,1,50,1,1
202400024997,3,2,0,1,80,1,2
202400024998,4,1,4,1,50,1,1
202400024999,3,1,5,1,50,1,1
202400025000,2,1,0,1,60,1,1
202400025001,4,1,0,1,50,1,1
202400025002,7,1,0,1,30,2,1
202400025003,1,1,8,1,130,1,2
202400025004,4,1,0,1,50,1,1
202400025005,4,1,5,1,30,1,1
202400025006,4,1,0,1,50,1,1
202400025007,3,1,0,1,70,1,1
202400025008,4,1,0,6,50,1,1
202400025009,3,1,5,1,50,1,1
202400025010,4,1,0,1,50,1,1
202400025011,3,1,5,1,80,1,1
202400025012,4,1,0,6,10,1,1
202400025013,4,1,0,1,50,1,1
202400025014,2,1,0,1,40,1,1
202400025015,4,1,0,1,50,1,1
202400025016,4,1,0,1,50,1,1
202400025017,1,2,0,1,90,2,1
202400025018,3,1,5,1,30,1,1
202400025019,3,2,0,1,50,1,1
202400025020,1,1,0,1,130,1,1
202400025021,4,1,0,8,50,1,1
202400025022,1,1,0,2,110,1,3
202400025023,4,1,0,1,30,1,1
202400025024,2,1,3,8,50,1,3
202400025025,6,1,9,8,15,1,1
202400025026,1,1,0,1,110,1,3
202400025027,2,1,0,1,50,2,3
202400025028,3,1,0,1,50,1,1
202400025029,3,1,0,1,70,1,1
202400025030,3,1,9,1,50,1,1
202400025031,3,1,0,3,70,3,2
202400025032,4,1,0,1,50,1,1
202400025033,3,1,0,1,90,1,1
202400025034,4,1,0,1,50,1,3
202400025035,4,1,0,1,50,1,1
202400025036,4,1,0,1,50,1,1
202400025037,4,1,0,1,70,1,1
202400025038,4,1,0,1,-1,1,1
202400025039,4,1,0,1,30,1,1
202400025040,3,1,0,1,50,2,1
202400025041,3,1,0,1,50,1,1
202400025042,3,1,0,1,80,1,1
202400025043,4,1,5,1,50,1,2
202400025044,3,1,0,8,70,2,2
202400025045,4,1,0,8,30,1,1
202400025046,4,1,0,1,50,2,1
202400025047,4,1,0,1,50,1,1
202400025048,3,1,0,1,80,3,1
202400025049,4,1,0,1,50,1,1
202400025050,4,1,0,5,30,1,1
202400025051,4,1,0,1,50,1,1
202400025052,4,1,0,1,30,1,1
202400025053,3,1,0,3,70,1,2
202400025054,3,1,0,1,50,1,1
202400025055,4,1,0,6,50,2,1
202400025056,3,1,0,3,50,2,2
202400025057,3,1,0,1,80,1,1
202400025058,4,1,0,1,30,1,3
202400025059,4,1,5,1,30,1,1
202400025060,4,1,1,1,50,3,2
202400025061,3,1,0,1,80,1,1
202400025062,4,1,0,1,30,1,1
202400025063,6,1,0,8,40,1,1
202400025064,4,1,0,1,50,1,1
202400025065,3,1,0,1,80,1,3
202400025066,4,1,0,1,50,1,1
202400025067,4,1,0,1,50,1,1
202400025068,1,1,0,1,70,1,1
202400025069,4,1,0,1,30,1,1
202400025070,4,1,0,6,50,1,1
202400025071,2,1,0,1,90,2,1
202400025072,7,1,9,1,30,1,3
202400025073,4,1,0,1,50,1,1
202400025074,3,1,9,8,50,2,3
202400025075,1,1,0,1,90,1,1
202400025076,1,1,0,1,90,1,1
202400025077,4,1,0,5,30,1,1
202400025078,4,1,0,1,50,2,1
202400025079,1,1,0,1,90,1,1
202400025080,4,1,0,1,50,1,1
202400025081,3,1,0,1,80,1,1
202400025082,1,1,0,1,90,1,1
202400025083,4,1,0,1,50,1,1
202400025084,1,1,0,1,70,1,1
202400025085,1,1,0,1,90,1,1
202400025086,4,1,0,1,30,1,1
202400025087,3,1,0,3,80,2,1
202400025088,3,1,0,1,50,1,1
202400025089,4,1,0,1,30,1,1
202400025090,7,1,0,8,50,1,1
202400025091,4,1,0,1,30,1,1
202400025092,4,1,0,1,50,1,1
202400025093,4,1,0,1,30,1,1
202400025094,2,2,0,1,50,1,1
202400025095,3,1,0,1,30,2,1
202400025096,4,1,0,1,50,1,1
202400025097,4,1,0,1,30,1,1
202400025098,3,2,0,1,70,2,4
202400025099,2,1,0,1,50,2,1
202400025100,3,1,0,1,30,1,2
202400025101,3,1,0,1,30,1,1
202400025102,2,2,0,1,50,1,1
202400025103,3,1,0,1,50,1,1
202400025104,4,2,0,1,50,1,1
202400025105,3,1,5,1,50,1,1
202400025106,3,1,0,1,50,1,1
202400025107,4,1,0,1,50,2,2
202400025108,3,1,9,1,50,2,1
202400025109,3,1,0,8,50,1,1
202400025110,4,1,6,4,25,1,1
202400025111,3,1,0,1,50,1,1
202400025112,3,1,0,1,50,1,1
202400025113,3,2,0,1,50,1,1
202400025114,3,2,0,1,50,1,1
202400025115,4,1,0,1,50,1,1
202400025116,3,1,0,1,50,1,1
202400025117,3,1,0,1,50,1,1
202400025118,3,1,0,3,80,1,1
202400025119,3,1,0,1,80,1,1
202400025120,3,1,0,1,80,1,1
202400025121,2,1,0,1,50,1,1
202400025122,4,1,0,1,30,2,2
202400025123,4,1,0,1,50,1,1
202400025124,3,1,0,1,70,2,4
202400025125,4,1,0,1,50,1,1
202400025126,3,1,0,1,50,1,1
202400025127,1,2,0,3,110,1,2
202400025128,2,1,0,1,110,1,1
202400025129,4,1,0,1,50,1,1
202400025130,3,1,0,1,50,2,1
202400025131,3,2,0,4,50,1,3
202400025132,4,1,0,1,50,2,1
202400025133,3,1,0,1,50,1,1
202400025134,4,1,0,1,50,2,1
202400025135,3,1,0,1,50,1,1
202400025136,3,1,0,3,90,2,3
202400025137,4,1,0,1,50,1,1
202400025138,4,1,0,1,30,1,1
202400025139,4,1,0,1,50,2,3
202400025140,4,1,0,1,50,1,1
202400025141,4,1,0,1,50,1,1
202400025142,3,1,0,1,50,2,1
202400025143,3,2,0,1,50,1,1
202400025144,4,1,0,1,50,1,1
202400025145,4,1,0,1,50,1,2
202400025146,3,1,5,1,50,2,4
202400025147,3,1,0,1,90,2,1
202400025148,3,1,0,1,80,2,3
202400025149,4,1,0,1,50,1,1
202400025150,3,1,0,1,90,1,1
202400025151,4,2,1,1,70,1,1
202400025152,4,1,0,1,70,1,3
202400025153,3,1,0,1,80,1,1
202400025154,4,1,0,5,30,1,1
202400025155,3,1,0,3,80,1,1
202400025156,4,1,0,1,30,1,1
202400025157,3,1,0,1,80,2,2
202400025158,4,1,0,1,30,1,1
202400025159,3,1,5,1,80,1,1
202400025160,4,1,0,1,50,1,1
202400025161,3,1,0,1,30,1,1
202400025162,4,1,0,1,50,1,1
202400025163,3,1,0,1,80,4,1
202400025164,4,1,0,1,30,1,1
202400025165,3,1,0,1,70,1,4
202400025166,3,1,0,1,110,1,1
202400025167,4,1,0,1,30,1,1
202400025168,4,1,0,1,50,1,1
202400025169,4,1,9,1,30,1,1
202400025170,1,1,0,1,130,1,1
202400025171,7,1,0,3,30,1,1
202400025172,4,1,9,1,30,1,1
202400025173,4,1,0,1,30,1,1
202400025174,1,1,7,1,50,1,1
202400025175,4,1,0,1,30,1,1
202400025176,2,1,0,1,80,1,1
202400025177,4,1,0,1,30,1,1
202400025178,4,1,0,1,30,1,1
202400025179,3,1,0,1,80,1,1
202400025180,4,1,0,8,30,1,1
202400025181,4,1,0,1,50,1,3
202400025182,4,1,0,5,30,1,1
202400025183,3,1,0,1,80,1,1
202400025184,4,1,0,1,30,1,1
202400025185,4,1,0,1,30,1,1
202400025186,3,1,0,1,30,1,1
202400025187,3,2,0,1,80,3,3
202400025188,3,2,5,1,30,1,1
202400025189,3,2,0,1,90,1,1
202400025190,4,2,0,8,30,2,3
202400025191,3,1,0,1,50,2,1
202400025192,3,1,5,3,50,1,3
202400025193,4,1,0,1,50,1,1
202400025194,1,1,0,1,90,1,1
202400025195,3,2,0,1,50,1,1
202400025196,1,1,0,1,90,1,1
202400025197,4,2,0,1,-1,1,1
202400025198,1,1,0,1,110,1,1
202400025199,4,1,0,1,-1,1,1
202400025200,1,1,1,1,70,1,1
202400025201,1,1,1,1,90,1,1
202400025202,3,1,0,1,30,2,1
202400025203,1,1,1,1,90,1,1
202400025204,1,1,0,1,90,1,1
202400025205,3,1,0,1,30,1,1
202400025206,1,1,3,1,90,1,1
202400025207,4,1,0,1,50,1,1
202400025208,4,2,0,4,50,1,1
202400025209,1,1,1,1,90,1,1
202400025210,1,1,1,1,90,1,1
202400025211,3,1,0,1,50,1,1
202400025212,1,1,0,1,90,1,1
202400025213,1,1,0,1,90,1,1
202400025214,3,1,0,1,50,1,1
202400025215,2,1,0,1,90,2,1
202400025216,4,1,0,1,30,2,1
202400025217,4,1,0,1,50,2,1
202400025218,4,1,0,1,30,1,2
202400025219,3,1,0,1,50,1,1
202400025220,3,1,0,1,50,1,1
202400025221,3,1,0,1,50,1,1
202400025222,3,1,0,1,30,4,3
202400025223,4,1,0,1,30,1,1
202400025224,3,1,0,1,50,1,1
202400025225,3,1,0,1,30,1,1
202400025226,3,1,0,1,50,3,1
202400025227,3,1,0,8,50,1,1
202400025228,3,1,0,1,50,1,1
202400025229,2,1,0,1,80,2,4
202400025230,3,1,0,1,50,1,1
202400025231,4,1,0,1,50,1,1
202400025232,3,1,0,1,50,2,2
202400025233,1,1,0,1,130,1,1
202400025234,3,1,0,1,70,1,1
202400025235,3,1,0,3,80,1,1
202400025236,3,1,0,1,50,1,1
202400025237,3,2,0,1,80,2,2
202400025238,3,1,0,1,50,1,1
202400025239,4,1,0,1,50,1,1
202400025240,3,1,0,1,80,1,1
202400025241,3,1,0,3,90,1,1
202400025242,3,1,5,1,70,1,1
202400025243,3,1,0,1,80,2,1
202400025244,3,1,0,1,80,1,1
202400025245,2,1,3,1,80,1,1
202400025246,3,2,0,1,70,1,1
202400025247,3,1,0,8,90,3,3
202400025248,3,2,0,1,50,1,1
202400025249,3,1,0,1,80,1,1
202400025250,4,2,0,1,50,1,1
202400025251,3,2,5,4,30,1,1
202400025252,4,2,0,1,30,1,1
202400025253,4,2,0,1,50,1,1
202400025254,3,1,0,1,80,1,1
202400025255,4,1,9,1,50,1,1
202400025256,2,1,3,1,90,2,2
202400025257,9,1,9,8,50,1,1
202400025258,3,2,0,3,80,2,1
202400025259,4,2,0,1,30,1,1
202400025260,3,1,0,1,80,1,4
202400025261,4,2,0,1,50,1,1
202400025262,3,1,2,3,80,1,1
202400025263,4,1,0,1,50,1,1
202400025264,3,1,6,8,50,1,1
202400025265,3,1,0,1,50,2,1
202400025266,3,1,0,1,50,2,1
202400025267,4,1,0,1,50,2,1
202400025268,3,2,0,1,80,1,1
202400025269,4,2,2,1,30,1,1
202400025270,3,1,0,1,50,1,1
202400025271,4,2,5,1,30,1,1
202400025272,3,2,0,1,50,1,3
202400025273,4,2,0,1,50,1,1
202400025274,3,2,0,1,80,1,3
202400025275,4,1,0,1,50,1,3
202400025276,9,1,0,1,30,1,4
202400025277,4,2,0,4,50,1,3
202400025278,1,1,1,1,90,1,1
202400025279,4,2,0,8,50,1,1
202400025280,3,1,5,8,-1,1,3
202400025281,4,2,0,1,50,1,1
202400025282,3,1,0,1,70,2,1
202400025283,4,1,5,1,50,1,1
202400025284,3,1,0,1,80,1,1
202400025285,4,2,1,1,50,2,1
202400025286,3,2,0,1,70,1,1
202400025287,4,2,4,6,50,1,1
202400025288,2,1,0,2,110,1,1
202400025289,4,1,0,1,50,1,1
202400025290,3,1,0,6,90,1,1
202400025291,3,1,5,1,50,1,1
202400025292,4,2,0,1,30,1,1
202400025293,4,1,0,1,50,2,1
202400025294,3,1,0,1,80,4,1
202400025295,4,2,0,1,50,2,1
202400025296,3,1,0,1,50,2,1
202400025297,4,2,0,1,30,2,1
202400025298,4,1,0,1,50,1,1
202400025299,4,1,0,1,50,2,1
202400025300,4,1,8,1,30,1,3
202400025301,3,1,0,1,80,1,1
202400025302,3,1,0,1,80,3,3
202400025303,3,2,0,1,80,1,1
202400025304,3,1,0,1,50,1,1
202400025305,4,1,0,5,50,1,1
202400025306,4,2,0,1,50,1,1
202400025307,3,1,0,1,90,2,2
202400025308,4,2,0,1,30,1,1
202400025309,6,1,0,8,50,1,1
202400025310,3,1,0,1,80,1,1
202400025311,4,1,0,3,50,1,1
202400025312,4,1,9,1,50,2,3
202400025313,4,1,0,1,-1,1,1
202400025314,4,1,9,8,50,1,1
202400025315,4,1,0,1,50,1,1
202400025316,4,1,0,1,50,1,1
202400025317,3,1,0,1,70,1,1
202400025318,1,1,3,1,50,1,3
202400025319,4,1,0,1,50,1,1
202400025320,4,2,0,1,50,1,1
202400025321,4,1,0,1,50,1,1
202400025322,1,1,3,1,70,1,1
202400025323,4,1,0,1,50,1,1
202400025324,1,1,0,1,90,1,1
202400025325,4,2,0,1,50,1,3
202400025326,4,1,0,1,50,1,1
202400025327,1,1,1,1,90,1,1
202400025328,4,1,0,1,30,2,1
202400025329,1,1,2,1,90,1,1
202400025330,3,1,0,1,70,1,1
202400025331,1,1,0,1,90,1,1
202400025332,4,2,0,1,50,1,1
202400025333,4,1,0,1,50,1,1
202400025334,4,2,0,1,30,2,1
202400025335,1,1,0,1,110,1,1
202400025336,4,2,0,1,30,1,1
202400025337,1,1,0,1,110,1,1
202400025338,4,1,0,1,30,1,1
202400025339,1,1,1,1,90,1,1
202400025340,4,2,0,1,30,1,1
202400025341,1,2,3,1,90,1,1
202400025342,4,1,0,1,30,1,1
202400025343,1,1,0,1,110,1,1
202400025344,4,1,0,1,30,1,2
202400025345,1,1,0,1,90,1,1
202400025346,4,2,0,1,30,1,1
202400025347,4,1,0,1,30,1,1
202400025348,1,1,1,1,90,1,1
202400025349,4,1,-1,1,30,1,1
202400025350,4,2,0,1,30,1,1
202400025351,4,1,0,1,30,2,1
202400025352,2,1,0,1,70,1,1
202400025353,4,1,0,6,30,1,1
202400025354,3,1,0,1,90,1,1
202400025355,4,1,0,1,30,1,1
202400025356,4,1,5,1,50,1,1
202400025357,4,1,-1,1,50,1,4
202400025358,4,1,0,1,30,1,1
202400025359,4,2,0,3,30,1,1
202400025360,4,1,-1,1,50,1,1
202400025361,4,2,2,5,30,1,1
202400025362,4,1,-1,1,50,1,1
202400025363,4,1,0,1,30,1,1
202400025364,4,2,-1,1,50,1,1
202400025365,3,2,0,1,50,1,1
202400025366,4,2,5,1,50,1,1
202400025367,9,2,-1,6,30,1,1
202400025368,4,1,5,1,50,1,1
202400025369,3,2,0,1,50,1,1
202400025370,4,1,5,1,50,1,1
202400025371,3,2,0,6,50,1,1
202400025372,4,1,-1,1,50,1,3
202400025373,4,2,0,1,50,1,3
202400025374,4,1,0,1,50,1,1
202400025375,3,1,0,1,50,1,1
202400025376,4,2,0,1,30,1,3
202400025377,3,1,0,1,50,2,1
202400025378,4,2,0,1,30,1,1
202400025379,4,1,0,1,30,1,1
202400025380,4,2,6,1,30,1,1
202400025381,4,2,9,1,30,1,1
202400025382,4,1,0,1,50,1,1
202400025383,9,1,6,8,50,1,1
202400025384,3,1,0,1,30,1,1
202400025385,3,1,0,1,50,1,1
202400025386,4,1,0,1,30,1,1
202400025387,4,1,9,1,50,1,1
202400025388,4,1,0,1,50,1,1
202400025389,4,2,0,1,-1,1,1
202400025390,2,1,0,1,70,1,1
202400025391,3,2,0,5,50,1,3
202400025392,3,1,2,1,50,4,3
202400025393,3,1,0,1,50,1,1
202400025394,3,1,0,1,70,2,1
202400025395,3,1,0,1,30,1,1
202400025396,3,1,0,1,50,2,1
202400025397,3,2,0,1,50,1,1
202400025398,4,1,0,8,30,1,1
202400025399,3,2,0,1,30,1,1
202400025400,3,1,0,1,50,1,1
202400025401,6,2,0,1,30,2,2
202400025402,3,1,0,1,90,1,1
202400025403,3,1,0,1,50,1,1
202400025404,4,2,0,1,50,1,1
202400025405,3,1,0,1,80,4,1
202400025406,2,2,0,1,110,1,1
202400025407,3,7,0,3,90,1,1
202400025408,4,1,0,1,50,1,1
202400025409,3,2,9,1,50,1,2
202400025410,2,1,8,1,50,1,1
202400025411,3,2,0,1,30,1,1
202400025412,3,1,0,8,30,1,1
202400025413,3,2,0,1,80,1,1
202400025414,4,1,5,1,50,1,1
202400025415,1,1,0,1,130,1,1
202400025416,4,1,0,1,50,1,3
202400025417,3,1,0,1,-1,1,1
202400025418,3,1,0,6,50,1,1
202400025419,4,1,0,1,-1,2,4
202400025420,3,1,0,3,90,1,2
202400025421,2,1,5,1,50,1,3
202400025422,3,1,0,1,50,1,1
202400025423,3,2,5,1,70,1,1
202400025424,3,2,0,1,80,2,1
202400025425,4,2,0,1,50,1,1
202400025426,3,1,0,3,80,2,3
202400025427,4,1,0,1,30,1,1
202400025428,3,7,0,1,80,2,2
202400025429,3,2,0,1,70,1,1
202400025430,7,1,0,1,50,1,1
202400025431,3,2,0,8,90,1,1
202400025432,2,1,0,1,50,1,1
202400025433,3,1,0,1,50,1,1
202400025434,4,1,0,8,-1,2,1
202400025435,3,2,0,4,50,1,1
202400025436,2,1,0,1,70,1,1
202400025437,2,1,1,1,50,2,3
202400025438,2,1,0,1,70,1,1
202400025439,4,1,0,1,50,1,1
202400025440,3,1,0,1,90,2,1
202400025441,6,1,9,8,30,1,1
202400025442,3,1,0,1,80,1,1
202400025443,4,1,0,1,50,1,1
202400025444,3,1,0,1,70,1,1
202400025445,3,1,0,1,80,2,2
202400025446,3,1,0,1,50,1,3
202400025447,3,1,2,1,80,1,1
202400025448,3,1,5,1,50,1,1
202400025449,3,2,0,1,50,1,3
202400025450,3,1,0,1,50,2,4
202400025451,3,2,0,1,90,2,3
202400025452,3,5,0,1,80,1,2
202400025453,3,1,0,1,50,1,1
202400025454,3,2,0,1,80,1,3
202400025455,4,1,0,1,50,2,1
202400025456,3,2,0,3,80,2,3
202400025457,3,2,0,1,80,1,2
202400025458,4,1,0,1,-1,1,1
202400025459,3,1,0,5,30,1,2
202400025460,3,2,0,1,80,1,1
202400025461,4,1,0,1,30,2,1
202400025462,3,1,0,1,50,1,1
202400025463,2,1,0,1,110,1,1
202400025464,3,2,0,3,80,1,2
202400025465,3,1,0,1,80,1,1
202400025466,4,2,9,1,50,1,2
202400025467,3,2,0,3,80,1,1
202400025468,4,1,0,1,30,1,1
202400025469,4,1,0,1,50,1,1
202400025470,3,1,0,1,80,1,1
202400025471,3,2,0,3,80,2,1
202400025472,4,1,0,1,50,1,1
202400025473,3,1,9,8,-1,1,2
202400025474,4,1,0,1,50,1,1
202400025475,4,1,4,1,30,1,1
202400025476,3,2,0,1,80,2,2
202400025477,3,1,9,1,80,1,1
202400025478,3,7,0,3,70,1,1
202400025479,3,1,0,1,50,1,1
202400025480,3,1,0,1,80,2,4
202400025481,3,1,0,8,50,1,2
202400025482,3,2,0,1,50,1,1
202400025483,4,1,0,1,50,1,3
202400025484,3,1,0,1,50,1,1
202400025485,1,1,8,1,90,2,1
202400025486,4,1,0,1,50,1,1
202400025487,3,1,0,1,50,1,2
202400025488,3,1,0,1,90,2,1
202400025489,7,2,0,1,50,1,1
202400025490,4,1,0,1,50,1,2
202400025491,1,2,0,1,130,1,1
202400025492,7,1,5,1,50,1,1
202400025493,4,1,0,1,50,2,2
202400025494,4,2,0,1,50,1,1
202400025495,1,1,0,1,130,1,1
202400025496,7,1,0,6,50,1,1
202400025497,3,1,0,1,80,2,1
202400025498,4,1,6,4,10,2,1
202400025499,3,1,0,1,90,1,1
202400025500,4,1,0,1,50,1,1
202400025501,3,1,0,3,90,1,1
202400025502,4,1,0,8,30,1,1
202400025503,3,1,0,1,50,1,1
202400025504,3,2,0,1,50,1,1
202400025505,4,1,0,1,50,1,1
202400025506,4,1,0,1,50,1,1
202400025507,3,1,0,1,-1,1,3
202400025508,2,1,0,1,70,1,1
202400025509,4,2,0,3,50,1,2
202400025510,3,1,0,1,80,1,1
202400025511,3,2,0,8,70,1,2
202400025512,1,1,0,1,90,1,1
202400025513,3,1,0,1,50,1,1
202400025514,3,2,0,1,30,1,2
202400025515,3,1,3,1,90,1,1
202400025516,3,1,0,1,80,1,1
202400025517,1,1,1,1,90,1,1
202400025518,4,1,0,1,50,1,1
202400025519,3,2,5,8,80,1,1
202400025520,4,1,0,1,50,2,1
202400025521,1,1,0,1,90,1,1
202400025522,3,1,0,1,110,1,1
202400025523,1,1,0,2,110,1,1
202400025524,4,2,5,1,70,1,1
202400025525,4,1,0,1,30,1,1
202400025526,4,2,0,4,30,2,1
202400025527,1,2,0,1,110,1,1
202400025528,4,1,0,1,80,1,1
202400025529,4,1,5,1,30,1,1
202400025530,1,2,0,1,110,1,1
202400025531,4,1,0,1,50,1,1
202400025532,4,1,0,4,50,1,1
202400025533,1,1,0,1,70,1,1
202400025534,7,1,9,1,50,1,1
202400025535,3,1,0,1,50,1,1
202400025536,1,1,0,1,90,1,1
202400025537,4,1,0,1,30,1,1
202400025538,3,1,0,1,50,1,1
202400025539,4,1,5,1,50,1,1
202400025540,4,1,-1,1,30,2,1
